Year,Month,Day,DOY,Flow_cms_obs,Flow_growing,Flow_nongrowing,Flow_NLCD16,Date
2016,6,18,170,1.02,5.817,5.819,4.88,6/18/2016
2016,6,19,171,0.76,2.798,2.778,2.476,6/19/2016
2016,6,20,172,0.67,2.117,2.305,1.941,6/20/2016
2016,6,21,173,5.95,10.91,11.6,10.69,6/21/2016
2016,6,22,174,6.88,6.835,7.19,5.889,6/22/2016
2016,6,23,175,4.5,5.615,6.097,4.412,6/23/2016
2016,6,24,176,1.55,3.128,3.468,2.571,6/24/2016
2016,6,25,177,1.01,1.841,2.101,2.074,6/25/2016
2016,6,26,178,0.85,1.4,2.009,1.125,6/26/2016
2016,6,27,179,0.74,0.6262,1.222,0.7056,6/27/2016
2016,6,28,180,1.56,0.3561,0.8682,0.5078,6/28/2016
2016,6,29,181,1.91,0.2349,0.6575,0.3903,6/29/2016
2016,6,30,182,0.75,0.1742,0.5273,0.3294,6/30/2016
2016,7,1,183,0.67,0.1432,0.4385,0.2828,7/1/2016
2016,7,2,184,0.63,0.1263,0.3692,0.2481,7/2/2016
2016,7,3,185,0.58,0.1255,0.3309,0.2329,7/3/2016
2016,7,4,186,0.69,0.9134,1.181,0.6723,7/4/2016
2016,7,5,187,4.53,1.757,1.936,1.417,7/5/2016
2016,7,6,188,1.08,2.029,2.25,1.041,7/6/2016
2016,7,7,189,0.77,1.147,1.365,0.6587,7/7/2016
2016,7,8,190,0.75,0.6494,0.8964,0.4419,7/8/2016
2016,7,9,191,0.82,0.3884,0.6382,0.3171,7/9/2016
2016,7,10,192,0.57,0.2658,0.4888,0.2484,7/10/2016
2016,7,11,193,0.54,0.2026,0.4002,0.2083,7/11/2016
2016,7,12,194,0.46,0.1715,0.3448,0.1796,7/12/2016
2016,7,13,195,0.46,0.149,0.3044,0.1523,7/13/2016
2016,7,14,196,0.47,0.1382,0.2743,0.1347,7/14/2016
2016,7,15,197,0.44,0.0984,0.2509,0.1143,7/15/2016
2016,7,16,198,0.74,0.2252,0.4342,0.1963,7/16/2016
2016,7,17,199,0.8,0.186,0.3859,0.1713,7/17/2016
2016,7,18,200,1.3,0.4488,0.7123,0.3151,7/18/2016
2016,7,19,201,1.31,0.3409,0.5627,0.2511,7/19/2016
2016,7,20,202,0.54,0.2236,0.4143,0.1869,7/20/2016
2016,7,21,203,0.44,0.1423,0.3221,0.1462,7/21/2016
2016,7,22,204,0.4,0.09322,0.2643,0.1171,7/22/2016
2016,7,23,205,0.38,0.06537,0.2347,0.1014,7/23/2016
2016,7,24,206,0.34,0.04889,0.2148,0.08794,7/24/2016
2016,7,25,207,0.37,0.04082,0.2053,0.08094,7/25/2016
2016,7,26,208,0.32,0.03109,0.1909,0.07105,7/26/2016
2016,7,27,209,0.29,0.02401,0.1526,0.06086,7/27/2016
2016,7,28,210,1.47,2.943,3.346,1.87,7/28/2016
2016,7,29,211,10,3.203,3.442,1.75,7/29/2016
2016,7,30,212,3.06,2.728,2.886,1.665,7/30/2016
2016,7,31,213,4.33,1.82,1.947,1.059,7/31/2016
2016,8,1,214,1.08,1.421,1.649,0.6147,8/1/2016
2016,8,2,215,0.63,0.6196,0.9821,0.3781,8/2/2016
2016,8,3,216,0.52,0.3136,0.6746,0.2548,8/3/2016
2016,8,4,217,0.47,0.1769,0.507,0.1853,8/4/2016
2016,8,5,218,0.45,0.1078,0.3964,0.1468,8/5/2016
2016,8,6,219,0.47,0.07619,0.3222,0.1257,8/6/2016
2016,8,7,220,0.97,0.05347,0.2562,0.1092,8/7/2016
2016,8,8,221,0.49,0.04051,0.2094,0.09386,8/8/2016
2016,8,9,222,0.48,0.03223,0.1715,0.08527,8/9/2016
2016,8,10,223,0.56,0.0267,0.1418,0.0771,8/10/2016
2016,8,11,224,0.51,0.02237,0.1189,0.07019,8/11/2016
2016,8,12,225,0.37,0.01845,0.1081,0.06287,8/12/2016
2016,8,13,226,0.32,0.01555,0.09743,0.05552,8/13/2016
2016,8,14,227,0.29,0.01515,0.08816,0.05507,8/14/2016
2016,8,15,228,0.34,0.1042,0.1526,0.1114,8/15/2016
2016,8,16,229,2.34,0.103,0.1327,0.102,8/16/2016
2016,8,17,230,0.58,1.942,2.136,1.313,8/17/2016
2016,8,18,231,2.7,1.612,1.706,0.8665,8/18/2016
2016,8,19,232,0.62,1.003,1.044,0.5,8/19/2016
2016,8,20,233,0.38,0.5417,0.6301,0.2996,8/20/2016
2016,8,21,234,2.27,0.3122,0.4286,0.2109,8/21/2016
2016,8,22,235,1.84,0.1883,0.3085,0.1504,8/22/2016
2016,8,23,236,0.55,0.114,0.2366,0.1161,8/23/2016
2016,8,24,237,0.38,0.07555,0.1891,0.09272,8/24/2016
2016,8,25,238,0.33,0.04982,0.1522,0.07581,8/25/2016
2016,8,26,239,0.3,0.03525,0.1259,0.06502,8/26/2016
2016,8,27,240,0.28,0.02721,0.1066,0.05576,8/27/2016
2016,8,28,241,0.25,0.02098,0.09754,0.04971,8/28/2016
2016,8,29,242,0.24,0.01812,0.0898,0.0467,8/29/2016
2016,8,30,243,0.22,0.01515,0.08171,0.04226,8/30/2016
2016,8,31,244,0.21,0.01449,0.07442,0.04288,8/31/2016
2016,9,1,245,1.48,0.159,0.1989,0.1257,9/1/2016
2016,9,2,246,3.77,0.1507,0.1693,0.1183,9/2/2016
2016,9,3,247,0.48,0.114,0.129,0.09468,9/3/2016
2016,9,4,248,0.32,0.08228,0.1012,0.07603,9/4/2016
2016,9,5,249,0.28,0.05666,0.08928,0.06199,9/5/2016
2016,9,6,250,0.26,0.04236,0.08164,0.0495,9/6/2016
2016,9,7,251,0.29,0.03016,0.07408,0.04266,9/7/2016
2016,9,8,252,1.76,0.02205,0.06776,0.03655,9/8/2016
2016,9,9,253,0.52,0.01716,0.06226,0.0301,9/9/2016
2016,9,10,254,0.31,0.01368,0.05736,0.02736,9/10/2016
2016,9,11,255,0.26,0.01113,0.05294,0.02494,9/11/2016
2016,9,12,256,0.22,0.008631,0.04891,0.02151,9/12/2016
2016,9,13,257,0.2,0.008512,0.04526,0.02077,9/13/2016
2016,9,14,258,0.19,0.007382,0.04193,0.02034,9/14/2016
2016,9,15,259,0.18,0.00615,0.0389,0.01744,9/15/2016
2016,9,16,260,0.17,0.006238,0.0362,0.01644,9/16/2016
2016,9,17,261,0.19,0.006013,0.03377,0.01595,9/17/2016
2016,9,18,262,0.21,0.005127,0.03158,0.01556,9/18/2016
2016,9,19,263,0.56,0.2977,0.328,0.1674,9/19/2016
2016,9,20,264,0.63,0.2691,0.264,0.1497,9/20/2016
2016,9,21,265,0.31,0.1816,0.1642,0.1119,9/21/2016
2016,9,22,266,0.24,0.1187,0.1131,0.08132,9/22/2016
2016,9,23,267,0.21,0.0767,0.08513,0.05987,9/23/2016
2016,9,24,268,0.19,0.05333,0.07841,0.04859,9/24/2016
2016,9,25,269,0.17,0.03788,0.07168,0.03926,9/25/2016
2016,9,26,270,0.16,0.03022,0.06549,0.0342,9/26/2016
2016,9,27,271,0.52,0.4894,0.5477,0.2712,9/27/2016
2016,9,28,272,1.18,2.591,2.802,1.621,9/28/2016
2016,9,29,273,16,5.85,6.389,2.633,9/29/2016
2016,9,30,274,3.77,3.788,4.026,1.949,9/30/2016
2016,10,1,275,2.28,2.434,2.523,1.926,10/1/2016
2016,10,2,276,1.23,2.083,2.339,1.019,10/2/2016
2016,10,3,277,0.67,0.8608,1.253,0.5867,10/3/2016
2016,10,4,278,0.54,0.4096,0.7901,0.3754,10/4/2016
2016,10,5,279,0.47,0.219,0.5547,0.2663,10/5/2016
2016,10,6,280,0.43,0.1324,0.4157,0.2054,10/6/2016
2016,10,7,281,0.43,0.08571,0.3234,0.1677,10/7/2016
2016,10,8,282,0.49,0.3088,0.5539,0.2971,10/8/2016
2016,10,9,283,0.67,0.2519,0.4313,0.2458,10/9/2016
2016,10,10,284,0.4,0.1721,0.3037,0.1911,10/10/2016
2016,10,11,285,0.37,0.1158,0.2269,0.153,10/11/2016
2016,10,12,286,0.38,0.07586,0.175,0.1253,10/12/2016
2016,10,13,287,0.39,0.05513,0.1412,0.1063,10/13/2016
2016,10,14,288,0.38,0.03999,0.1166,0.09439,10/14/2016
2016,10,15,289,0.36,0.03147,0.1038,0.08361,10/15/2016
2016,10,16,290,0.37,0.02445,0.09342,0.07516,10/16/2016
2016,10,17,291,0.38,0.01991,0.08339,0.06708,10/17/2016
2016,10,18,292,0.39,0.01696,0.07494,0.06053,10/18/2016
2016,10,19,293,0.36,0.01485,0.06765,0.05796,10/19/2016
2016,10,20,294,0.4,0.01265,0.06121,0.05192,10/20/2016
2016,10,21,295,0.59,0.0939,0.1169,0.1049,10/21/2016
2016,10,22,296,0.68,0.09513,0.1013,0.0961,10/22/2016
2016,10,23,297,0.36,0.07572,0.08303,0.08313,10/23/2016
2016,10,24,298,0.32,0.05891,0.07664,0.06676,10/24/2016
2016,10,25,299,0.33,0.04323,0.06981,0.05913,10/25/2016
2016,10,26,300,0.33,0.03136,0.06383,0.04907,10/26/2016
2016,10,27,301,0.35,0.02693,0.0586,0.04533,10/27/2016
2016,10,28,302,0.38,0.02076,0.05388,0.04016,10/28/2016
2016,10,29,303,0.36,0.01778,0.04954,0.03755,10/29/2016
2016,10,30,304,0.35,0.01654,0.04586,0.034,10/30/2016
2016,10,31,305,0.39,0.01344,0.04221,0.03122,10/31/2016
2016,11,1,306,0.36,0.01236,0.03885,0.02859,11/1/2016
2016,11,2,307,0.35,0.01032,0.03576,0.02568,11/2/2016
2016,11,3,308,0.35,0.009881,0.03294,0.02432,11/3/2016
2016,11,4,309,0.35,0.009106,0.03038,0.02329,11/4/2016
2016,11,5,310,0.32,0.008765,0.02807,0.02217,11/5/2016
2016,11,6,311,0.33,0.008316,0.02599,0.02196,11/6/2016
2016,11,7,312,0.34,0.007567,0.02413,0.01935,11/7/2016
2016,11,8,313,0.35,0.00654,0.02247,0.01705,11/8/2016
2016,11,9,314,0.43,0.1885,0.1869,0.1153,11/9/2016
2016,11,10,315,0.56,0.178,0.1501,0.106,11/10/2016
2016,11,11,316,0.39,0.1296,0.102,0.0837,11/11/2016
2016,11,12,317,0.34,0.0892,0.07679,0.06631,11/12/2016
2016,11,13,318,0.33,0.06108,0.07037,0.05173,11/13/2016
2016,11,14,319,0.35,0.04348,0.06435,0.04109,11/14/2016
2016,11,15,320,0.35,0.03385,0.05891,0.03496,11/15/2016
2016,11,16,321,0.34,0.02547,0.05419,0.03064,11/16/2016
2016,11,17,322,0.34,0.0218,0.04992,0.02671,11/17/2016
2016,11,18,323,0.33,0.01676,0.04596,0.02249,11/18/2016
2016,11,19,324,0.34,0.01312,0.04225,0.02078,11/19/2016
2016,11,20,325,0.37,0.01109,0.03876,0.01777,11/20/2016
2016,11,21,326,0.35,0.01029,0.03552,0.01705,11/21/2016
2016,11,22,327,0.34,0.009038,0.03251,0.01555,11/22/2016
2016,11,23,328,0.33,0.008024,0.02975,0.0143,11/23/2016
2016,11,24,329,0.34,0.007067,0.02722,0.01375,11/24/2016
2016,11,25,330,0.35,0.007006,0.02494,0.01278,11/25/2016
2016,11,26,331,0.36,0.006727,0.0229,0.01234,11/26/2016
2016,11,27,332,0.35,0.006395,0.02107,0.01165,11/27/2016
2016,11,28,333,0.34,0.005806,0.01945,0.01057,11/28/2016
2016,11,29,334,0.4,0.2384,0.2409,0.1269,11/29/2016
2016,11,30,335,2.38,5.273,5.837,2.541,11/30/2016
2016,12,1,336,3.99,3.882,4.049,1.914,12/1/2016
2016,12,2,337,0.83,2.23,2.153,1.838,12/2/2016
2016,12,3,338,0.54,1.856,1.941,0.8411,12/3/2016
2016,12,4,339,0.46,0.83,1.098,0.4837,12/4/2016
2016,12,5,340,0.97,0.605,0.9217,0.4143,12/5/2016
2016,12,6,341,4.62,3.991,4.575,2.105,12/6/2016
2016,12,7,342,4.28,2.995,3.244,1.818,12/7/2016
2016,12,8,343,1.09,1.944,2.089,1.606,12/8/2016
2016,12,9,344,0.74,1.49,1.728,0.7995,12/9/2016
2016,12,10,345,0.59,0.6385,0.993,0.4797,12/10/2016
2016,12,11,346,0.55,0.3187,0.6651,0.3313,12/11/2016
2016,12,12,347,0.66,0.2566,0.5731,0.3068,12/12/2016
2016,12,13,348,0.65,0.1716,0.438,0.2478,12/13/2016
2016,12,14,349,0.55,0.1151,0.3388,0.2031,12/14/2016
2016,12,15,350,0.52,0.07764,0.2664,0.1759,12/15/2016
2016,12,16,351,0.46,0.05759,0.2134,0.1508,12/16/2016
2016,12,17,352,0.72,0.1838,0.3323,0.2314,12/17/2016
2016,12,18,353,0.99,0.1601,0.2677,0.2022,12/18/2016
2016,12,19,354,0.66,0.1157,0.2024,0.1652,12/19/2016
2016,12,20,355,0.57,0.08352,0.1561,0.1374,12/20/2016
2016,12,21,356,0.57,0.0583,0.1251,0.1174,12/21/2016
2016,12,22,357,0.56,0.04193,0.107,0.1028,12/22/2016
2016,12,23,358,0.54,0.03175,0.09607,0.08988,12/23/2016
2016,12,24,359,2.15,1.37,1.367,0.8357,12/24/2016
2016,12,25,360,1.16,1.014,1.112,0.6024,12/25/2016
2016,12,26,361,0.71,0.5687,0.6767,0.3684,12/26/2016
2016,12,27,362,0.66,0.3088,0.4042,0.2402,12/27/2016
2016,12,28,363,0.59,0.1763,0.2657,0.1694,12/28/2016
2016,12,29,364,0.77,0.3769,0.4875,0.281,12/29/2016
2016,12,30,365,0.76,0.2812,0.3728,0.2165,12/30/2016
2016,12,31,366,0.57,0.1827,0.2563,0.1622,12/31/2016
2017,1,1,1,0.54,0.1146,0.1874,0.1271,1/1/2017
2017,1,2,2,0.82,0.5759,0.7053,0.3708,1/2/2017
2017,1,3,3,8.44,3.475,3.782,1.91,1/3/2017
2017,1,4,4,2.71,2.696,2.7,2.107,1/4/2017
2017,1,5,5,1.17,1.781,1.938,1.167,1/5/2017
2017,1,6,6,0.91,1.385,1.543,0.6703,1/6/2017
2017,1,7,7,0.76,0.6056,0.8425,0.4206,1/7/2017
2017,1,8,8,0.66,0.303,0.5461,0.2939,1/8/2017
2017,1,9,9,0.6,0.1739,0.3932,0.2192,1/9/2017
2017,1,10,10,0.6,0.1069,0.3024,0.1778,1/10/2017
2017,1,11,11,0.65,0.1454,0.3235,0.1949,1/11/2017
2017,1,12,12,0.74,0.1162,0.2599,0.1751,1/12/2017
2017,1,13,13,0.65,0.08634,0.2027,0.1484,1/13/2017
2017,1,14,14,0.62,0.4001,0.536,0.3367,1/14/2017
2017,1,15,15,1.16,0.3188,0.4171,0.2801,1/15/2017
2017,1,16,16,0.74,0.2075,0.2804,0.2101,1/16/2017
2017,1,17,17,0.81,0.4067,0.4946,0.3259,1/17/2017
2017,1,18,18,1.14,0.3007,0.3653,0.2575,1/18/2017
2017,1,19,19,0.74,0.1917,0.2523,0.1926,1/19/2017
2017,1,20,20,0.67,0.1255,0.1828,0.1523,1/20/2017
2017,1,21,21,0.66,0.08059,0.1418,0.1261,1/21/2017
2017,1,22,22,0.65,0.06574,0.1231,0.1142,1/22/2017
2017,1,23,23,5.89,2.059,2.116,1.581,1/23/2017
2017,1,24,24,4.22,1.794,2.243,1.31,1/24/2017
2017,1,25,25,1.51,1.8,1.509,0.8661,1/25/2017
2017,1,26,26,1.08,0.7978,0.8798,0.541,1/26/2017
2017,1,27,27,0.91,0.3911,0.5514,0.353,1/27/2017
2017,1,28,28,0.79,0.209,0.3842,0.2499,1/28/2017
2017,1,29,29,0.74,0.1264,0.2875,0.1913,1/29/2017
2017,1,30,30,0.73,0.08047,0.2294,0.1573,1/30/2017
2017,1,31,31,0.71,0.0552,0.1829,0.1322,1/31/2017
2017,2,1,32,0.67,0.03851,0.1482,0.115,2/1/2017
2017,2,2,33,0.65,0.02823,0.1231,0.09821,2/2/2017
2017,2,3,34,0.62,0.0222,0.1065,0.08783,2/3/2017
2017,2,4,35,0.6,0.01781,0.09603,0.08028,2/4/2017
2017,2,5,36,0.6,0.01396,0.08579,0.07433,2/5/2017
2017,2,6,37,0.61,0.01209,0.07679,0.06749,2/6/2017
2017,2,7,38,0.6,0.01011,0.0689,0.05922,2/7/2017
2017,2,8,39,0.62,0.007862,0.06186,0.05525,2/8/2017
2017,2,9,40,0.83,0.2168,0.2651,0.1831,2/9/2017
2017,2,10,41,0.67,0.2045,0.2192,0.1626,2/10/2017
2017,2,11,42,0.57,0.145,0.1495,0.123,2/11/2017
2017,2,12,43,0.57,0.09905,0.1106,0.09539,2/12/2017
2017,2,13,44,0.61,0.06621,0.08989,0.07751,2/13/2017
2017,2,14,45,0.53,0.04702,0.08146,0.06346,2/14/2017
2017,2,15,46,0.55,0.03304,0.07313,0.05286,2/15/2017
2017,2,16,47,0.54,0.0251,0.06605,0.04632,2/16/2017
2017,2,17,48,0.51,0.01842,0.05981,0.04049,2/17/2017
2017,2,18,49,0.52,0.01419,0.05418,0.03609,2/18/2017
2017,2,19,50,0.52,0.01064,0.04903,0.0302,2/19/2017
2017,2,20,51,0.52,0.008493,0.04432,0.02796,2/20/2017
2017,2,21,52,0.51,0.007015,0.04,0.02551,2/21/2017
2017,2,22,53,0.53,0.005555,0.03606,0.02248,2/22/2017
2017,2,23,54,0.52,0.004123,0.03248,0.01913,2/23/2017
2017,2,24,55,0.52,0.003286,0.02926,0.016,2/24/2017
2017,2,25,56,0.54,0.01033,0.0307,0.02236,2/25/2017
2017,2,26,57,0.73,0.01209,0.02891,0.0229,2/26/2017
2017,2,27,58,0.51,0.0114,0.02703,0.02159,2/27/2017
2017,2,28,59,0.52,0.8925,0.9487,0.4899,2/28/2017
2017,3,1,60,1.66,0.6972,0.7276,0.3648,3/1/2017
2017,3,2,61,0.9,0.4108,0.4168,0.2318,3/2/2017
2017,3,3,62,0.59,0.2295,0.2381,0.1527,3/3/2017
2017,3,4,63,0.52,0.1367,0.1552,0.1031,3/4/2017
2017,3,5,64,0.49,0.08374,0.114,0.07521,3/5/2017
2017,3,6,65,0.49,0.05308,0.09194,0.0578,3/6/2017
2017,3,7,66,0.52,0.2187,0.2581,0.1488,3/7/2017
2017,3,8,67,0.77,0.1897,0.2181,0.1272,3/8/2017
2017,3,9,68,0.57,0.1252,0.1585,0.09191,3/9/2017
2017,3,10,69,0.56,0.1031,0.1358,0.0819,3/10/2017
2017,3,11,70,0.59,0.07255,0.1095,0.06592,3/11/2017
2017,3,12,71,0.49,0.05149,0.0952,0.05084,3/12/2017
2017,3,13,72,0.48,0.3216,0.3156,0.04481,3/13/2017
2017,3,14,73,1.35,0.268,0.2621,0.0377,3/14/2017
2017,3,15,74,1.18,0.1802,0.1863,0.03372,3/15/2017
2017,3,16,75,0.65,0.223,0.2253,0.0318,3/16/2017
2017,3,17,76,1.04,1.887,1.887,0.2984,3/17/2017
2017,3,18,77,1.72,2.401,2.564,1.676,3/18/2017
2017,3,19,78,4.13,1.838,1.878,1.344,3/19/2017
2017,3,20,79,1.45,1.771,1.896,0.9331,3/20/2017
2017,3,21,80,1.05,0.7635,1.054,0.5933,3/21/2017
2017,3,22,81,0.92,0.3684,0.6591,0.3827,3/22/2017
2017,3,23,82,0.81,0.1952,0.4664,0.2651,3/23/2017
2017,3,24,83,0.95,0.2312,0.4801,0.2795,3/24/2017
2017,3,25,84,0.91,0.1614,0.3645,0.2141,3/25/2017
2017,3,26,85,0.73,0.1112,0.2797,0.1739,3/26/2017
2017,3,27,86,0.72,0.07721,0.2179,0.1431,3/27/2017
2017,3,28,87,1.08,1.415,1.706,0.9992,3/28/2017
2017,3,29,88,1.26,1.175,1.331,0.7049,3/29/2017
2017,3,30,89,0.82,0.673,0.7943,0.4435,3/30/2017
2017,3,31,90,12.83,8.941,9.261,9.263,3/31/2017
2017,4,1,91,3.88,5.914,6.001,5.341,4/1/2017
2017,4,2,92,1.56,3.121,3.08,2.853,4/2/2017
2017,4,3,93,1.15,1.823,1.99,1.737,4/3/2017
2017,4,4,94,1.2,1.318,1.573,1.41,4/4/2017
2017,4,5,95,0.92,0.5527,0.8876,0.6824,4/5/2017
2017,4,6,96,10.76,9.888,10.38,10.99,4/6/2017
2017,4,7,97,3.79,6.448,6.602,6.06,4/7/2017
2017,4,8,98,1.58,3.35,3.42,3.14,4/8/2017
2017,4,9,99,1.18,1.913,2.152,1.865,4/9/2017
2017,4,10,100,1,1.374,1.718,1.485,4/10/2017
2017,4,11,101,0.95,0.5718,0.9736,0.7201,4/11/2017
2017,4,12,102,0.87,0.2845,0.6594,0.4378,4/12/2017
2017,4,13,103,0.8,0.1595,0.4831,0.3022,4/13/2017
2017,4,14,104,0.77,0.09763,0.3725,0.2297,4/14/2017
2017,4,15,105,0.74,0.06083,0.2919,0.187,4/15/2017
2017,4,16,106,0.72,0.04271,0.2338,0.1621,4/16/2017
2017,4,17,107,0.72,0.06093,0.2218,0.1686,4/17/2017
2017,4,18,108,0.72,0.05297,0.182,0.1491,4/18/2017
2017,4,19,109,0.64,0.04327,0.1494,0.1353,4/19/2017
2017,4,20,110,1.02,0.7425,0.9046,0.5294,4/20/2017
2017,4,21,111,2.55,0.5533,0.6854,0.3873,4/21/2017
2017,4,22,112,1.55,1.733,2.005,1.123,4/22/2017
2017,4,23,113,1.61,1.307,1.451,0.7471,4/23/2017
2017,4,24,114,1.03,1.364,1.563,0.8012,4/24/2017
2017,4,25,115,1.82,1.029,1.269,0.645,4/25/2017
2017,4,26,116,1.18,0.5712,0.7399,0.4055,4/26/2017
2017,4,27,117,0.9,0.3024,0.4354,0.2682,4/27/2017
2017,4,28,118,0.8,0.1716,0.2829,0.1924,4/28/2017
2017,4,29,119,0.71,0.1012,0.2053,0.1464,4/29/2017
2017,4,30,120,0.66,0.06269,0.1592,0.1211,4/30/2017
2017,5,1,121,0.64,0.4044,0.5443,0.3152,5/1/2017
2017,5,2,122,0.76,0.3205,0.421,0.2542,5/2/2017
2017,5,3,123,0.56,0.2057,0.2776,0.1872,5/3/2017
2017,5,4,124,0.51,0.43,0.5163,0.3118,5/4/2017
2017,5,5,125,14.7,4.057,4.495,2.848,5/5/2017
2017,5,6,126,2.92,3.209,3.337,2.143,5/6/2017
2017,5,7,127,1.59,2.069,2.126,1.882,5/7/2017
2017,5,8,128,1.01,1.55,1.692,0.9668,5/8/2017
2017,5,9,129,0.85,0.6558,0.9367,0.5523,5/9/2017
2017,5,10,130,0.76,0.3216,0.6081,0.3461,5/10/2017
2017,5,11,131,9.54,9.605,10.15,9.843,5/11/2017
2017,5,12,132,4.08,7.535,7.946,6.269,5/12/2017
2017,5,13,133,10.82,5.226,5.578,4.042,5/13/2017
2017,5,14,134,2.44,2.799,3.022,2.271,5/14/2017
2017,5,15,135,1.39,2.079,1.991,2.034,5/15/2017
2017,5,16,136,1.09,0.9177,1.646,0.9726,5/16/2017
2017,5,17,137,0.95,0.4519,0.9714,0.5769,5/17/2017
2017,5,18,138,0.84,1.955,1.949,1.656,5/18/2017
2017,5,19,139,1.36,1.562,2.267,1.228,5/19/2017
2017,5,20,140,0.85,0.9668,1.373,0.7681,5/20/2017
2017,5,21,141,0.71,0.5285,0.8734,0.4985,5/21/2017
2017,5,22,142,2.38,1.727,1.984,1.305,5/22/2017
2017,5,23,143,1.13,1.246,1.878,0.9522,5/23/2017
2017,5,24,144,1.69,1.553,2.007,1.141,5/24/2017
2017,5,25,145,4.81,3.51,3.783,2.973,5/25/2017
2017,5,26,146,2.36,2.572,2.661,2.155,5/26/2017
2017,5,27,147,1.12,1.703,1.973,1.942,5/27/2017
2017,5,28,148,1.56,1.617,1.99,1.243,5/28/2017
2017,5,29,149,1.35,0.7398,1.199,0.7613,5/29/2017
2017,5,30,150,1.12,5.161,5.653,5.733,5/30/2017
2017,5,31,151,5.15,5.986,6.512,5.673,5/31/2017
2017,6,1,152,1.95,3.51,3.852,3.315,6/1/2017
2017,6,2,153,1.04,2.073,2.196,2.101,6/2/2017
2017,6,3,154,0.87,1.538,2.148,1.775,6/3/2017
2017,6,4,155,0.74,0.69,1.363,0.9499,6/4/2017
2017,6,5,156,1.91,0.6578,1.347,0.8036,6/5/2017
2017,6,6,157,1.2,0.4724,1.063,0.6043,6/6/2017
2017,6,7,158,0.74,0.3591,0.849,0.4866,6/7/2017
2017,6,8,159,0.68,0.301,0.7122,0.4191,6/8/2017
2017,6,9,160,0.61,0.279,0.6272,0.369,6/9/2017
2017,6,10,161,0.57,0.2782,0.5787,0.3413,6/10/2017
2017,6,11,162,0.54,0.2898,0.5474,0.3202,6/11/2017
2017,6,12,163,0.51,0.3027,0.5288,0.3049,6/12/2017
2017,6,13,164,0.49,0.3183,0.5139,0.2897,6/13/2017
2017,6,14,165,0.46,0.3298,0.5044,0.2751,6/14/2017
2017,6,15,166,0.43,0.3494,0.5041,0.2658,6/15/2017
2017,6,16,167,0.42,0.3758,0.5158,0.2664,6/16/2017
2017,6,17,168,0.48,0.3889,0.5087,0.2592,6/17/2017
2017,6,18,169,0.45,0.3966,0.5103,0.247,6/18/2017
2017,6,19,170,1.5,1.701,1.836,1.424,6/19/2017
2017,6,20,171,1.64,1.764,1.73,0.9909,6/20/2017
2017,6,21,172,0.57,1.749,1.831,0.6443,6/21/2017
2017,6,22,173,0.48,0.9884,1.236,0.4456,6/22/2017
2017,6,23,174,0.56,0.8745,1.177,0.447,6/23/2017
2017,6,24,175,0.88,1.337,1.689,0.7062,6/24/2017
2017,6,25,176,0.49,0.9972,1.292,0.5317,6/25/2017
2017,6,26,177,0.37,0.7319,0.9583,0.4055,6/26/2017
2017,6,27,178,0.32,0.5887,0.767,0.3281,6/27/2017
2017,6,28,179,0.3,0.5183,0.6601,0.2826,6/28/2017
2017,6,29,180,0.28,0.4863,0.6016,0.2603,6/29/2017
2017,6,30,181,0.27,0.4651,0.5606,0.2421,6/30/2017
2017,7,1,182,0.27,0.827,0.9673,0.4221,7/1/2017
2017,7,2,183,0.34,0.7216,0.8326,0.3593,7/2/2017
2017,7,3,184,0.27,0.5985,0.6778,0.2955,7/3/2017
2017,7,4,185,0.24,0.5194,0.5789,0.258,7/4/2017
2017,7,5,186,0.29,4.504,5.049,2.242,7/5/2017
2017,7,6,187,10.34,13.52,14.91,9.302,7/6/2017
2017,7,7,188,2.78,7.927,8.61,5.273,7/7/2017
2017,7,8,189,1.02,4.061,4.342,2.852,7/8/2017
2017,7,9,190,0.59,2.218,2.332,1.796,7/9/2017
2017,7,10,191,0.45,2.029,2.283,1.538,7/10/2017
2017,7,11,192,0.38,1.037,1.464,0.8401,7/11/2017
2017,7,12,193,0.37,0.6709,1.092,0.5678,7/12/2017
2017,7,13,194,0.33,0.5248,0.8824,0.441,7/13/2017
2017,7,14,195,1.45,2.239,2.653,1.753,7/14/2017
2017,7,15,196,1.12,1.912,2.04,1.168,7/15/2017
2017,7,16,197,0.39,1.906,2.287,0.8684,7/16/2017
2017,7,17,198,0.3,1.124,1.427,0.6128,7/17/2017
2017,7,18,199,0.39,8.607,9.522,6.586,7/18/2017
2017,7,19,200,0.32,5.815,6.297,4.082,7/19/2017
2017,7,20,201,0.24,3.231,3.435,2.342,7/20/2017
2017,7,21,202,0.2,1.992,2.131,1.953,7/21/2017
2017,7,22,203,0.99,3.316,3.858,1.835,7/22/2017
2017,7,23,204,2.46,5.641,6.502,3.526,7/23/2017
2017,7,24,205,6.4,3.628,4.147,2.342,7/24/2017
2017,7,25,206,1.07,2.133,2.456,2.038,7/25/2017
2017,7,26,207,0.48,1.968,2.408,1.129,7/26/2017
2017,7,27,208,0.37,0.9939,1.534,0.7212,7/27/2017
2017,7,28,209,12.54,7.672,8.378,6.619,7/28/2017
2017,7,29,210,26.82,5.567,5.994,4.264,7/29/2017
2017,7,30,211,2.03,3.127,3.355,2.459,7/30/2017
2017,7,31,212,1,1.884,2.091,1.983,7/31/2017
